id,Fecha de nacimiento,tipo cliente,Factura online,Antigüedad Equipo,Plan de datos,facturación,mora,Fecha inicio contrato,minutos,resultado
5253,1953-07-28 00:27:33.925,3,1,13,1,187786,38,2017-09-01 22:35:36.900,956,0
5255,1952-04-08 03:57:10.074,2,0,41,1,256741,0,2015-01-26 13:59:11.132,632,0
5256,1957-09-11 21:18:14.539,1,0,44,1,253747,25,2017-04-09 14:31:39.874,1606,1
5258,1954-02-26 23:25:09.962,2,0,39,1,421933,0,2016-05-08 07:52:40.565,1904,0
5262,1952-02-15 05:50:20.844,2,0,40,1,369117,0,2016-08-08 07:06:54.138,1662,1
5264,1958-09-16 20:20:02.837,2,0,46,1,356521,0,2016-02-03 16:18:15.342,1356,0
5265,1961-11-10 02:36:43.305,1,1,13,1,349748,36,2018-03-09 14:46:42.462,1720,0
5266,1952-06-08 04:38:29.572,3,0,26,1,208089,44,2018-02-20 19:12:27.938,489,1
5267,1961-05-31 13:53:20.536,1,0,38,1,267761,40,2017-09-29 16:23:26.306,1086,0
5270,1951-09-09 10:49:13.057,1,1,14,1,348177,3,2016-12-25 17:43:39.546,1011,0
5271,1958-11-14 14:42:49.709,2,1,18,1,345528,39,2017-06-08 10:32:37.494,1226,0
5278,1958-10-27 15:58:41.503,2,0,39,1,382587,0,2015-11-14 12:48:30.030,1513,0
5280,1965-01-29 21:31:17.403,1,0,45,1,314012,65,2017-12-27 16:37:40.484,1273,0
5281,1955-10-04 13:34:45.574,1,1,12,1,174088,80,2017-12-22 11:11:53.130,352,0
5282,1957-10-24 15:32:17.179,2,1,19,1,448561,37,2018-10-20 03:23:08.823,1232,0
5287,1956-08-02 05:01:13.036,1,1,18,1,298326,0,2016-08-16 20:08:19.145,1430,0
5291,1965-10-26 16:35:08.202,2,0,42,1,212541,0,2016-03-15 09:46:59.654,712,0
5294,1956-01-05 02:21:16.199,2,1,13,0,244635,54,2017-12-07 23:25:33.468,936,1
5295,1955-04-27 05:42:09.170,1,1,7,0,336473,2,2017-02-16 13:47:32.324,895,0
5296,1963-02-11 01:26:34.979,2,1,6,0,328133,29,2017-01-25 09:37:43.652,1160,1
5298,1950-12-09 16:44:50.895,2,1,22,0,160140,5,2017-03-05 09:30:12.983,299,0
5299,1957-04-26 19:42:57.844,1,1,14,1,332760,60,2017-10-21 01:47:43.174,1228,0
5303,1953-08-13 19:53:18.507,1,0,39,1,447745,7,2017-06-27 19:18:19.246,1435,0
5304,1957-08-07 13:52:16.389,1,1,10,1,367166,3,2017-08-10 06:07:49.349,1737,0
5305,1959-12-04 06:08:02.105,2,0,38,1,331840,34,2017-11-28 16:27:46.335,1274,0
5307,1959-09-29 10:39:19.486,2,1,3,1,451192,0,2015-02-11 05:27:44.386,2151,0
5309,1961-05-08 01:03:56.013,3,1,4,1,170095,9,2016-12-31 12:34:24.971,475,0
5310,1964-10-09 00:30:42.438,2,0,40,1,426011,9,2016-11-01 00:24:27.022,2121,0
5311,1957-04-20 01:19:34.609,2,1,9,1,132624,0,2016-04-18 04:19:32.719,595,0
5312,1954-02-05 17:54:02.380,1,1,13,1,343402,27,2017-08-05 00:45:04.857,1143,1
5313,1957-01-09 15:22:03.800,3,1,6,0,253257,1,2017-03-01 09:40:44.266,349,1
5317,1967-02-12 23:57:23.608,3,1,13,0,186280,0,2016-03-31 02:29:21.467,1745,0
5323,1946-05-12 05:12:46.799,1,0,34,1,207068,0,2015-04-28 19:39:28.822,515,1
5324,1950-11-26 02:25:46.025,1,1,16,0,34167,0,2015-11-30 20:09:26.299,425,0
5325,1959-03-26 12:07:53.349,2,0,41,1,380392,8,2016-09-07 19:55:45.591,1556,0
5326,1958-03-25 00:17:12.644,1,0,39,1,352012,0,2015-03-20 06:33:20.379,1792,0
5327,1955-09-01 11:08:45.436,3,1,6,0,326187,51,2018-05-31 22:09:10.053,1660,1
5328,1967-08-23 02:10:08.329,2,1,7,0,335783,63,2017-12-22 02:08:38.690,1620,0
5329,1956-05-11 01:28:18.441,2,1,11,1,204619,0,2015-12-22 13:14:42.549,441,0
5330,1955-06-18 02:12:50.350,3,0,32,1,298214,76,2018-01-18 04:07:04.871,1223,1
5334,1958-01-27 04:57:23.029,1,0,47,1,403392,0,2016-10-10 09:00:01.056,1087,0
5335,1951-10-15 00:16:53.421,1,0,43,1,14759,34,2017-09-10 08:31:04.502,172,0
5343,1950-02-17 07:52:55.294,2,0,36,1,368128,0,2016-07-03 11:18:20.749,1521,1
5345,1960-06-02 18:06:30.681,1,1,6,0,446479,0,2015-11-09 01:40:31.058,2104,0
5346,1955-08-22 00:25:23.443,2,0,43,1,337459,0,2014-02-17 14:49:15.430,1396,0
5351,1955-03-26 06:54:54.160,3,1,4,1,221167,2,2017-06-10 00:42:01.568,1587,0
5352,1965-10-18 06:59:25.484,1,0,43,1,260667,42,2017-08-05 19:53:01.363,1429,0
5353,1959-05-16 14:00:04.509,1,1,30,1,219662,0,2015-01-30 13:29:42.474,1392,0
5354,1957-12-19 14:33:33.982,2,0,36,1,182565,39,2017-06-21 11:54:42.181,946,0
5356,1952-11-19 08:54:12.444,1,0,34,1,247367,0,2015-06-26 23:08:51.715,1580,0
5358,1957-01-22 08:52:30.626,1,0,44,1,320041,41,2017-10-21 01:15:35.607,1178,0
5359,1962-04-29 06:19:55.609,1,0,36,1,257973,48,2017-07-03 19:58:47.712,594,0
5360,1955-11-29 02:49:25.258,1,0,35,1,257390,48,2017-08-23 11:59:05.221,1170,0
5361,1958-05-06 12:29:59.131,1,1,5,1,290256,0,2014-12-02 08:06:30.848,1602,0
5363,1956-05-22 14:17:28.531,1,0,36,1,153638,0,2016-06-14 06:54:11.737,1270,0
5364,1959-04-16 17:49:28.603,1,0,42,1,235709,0,2016-05-27 20:07:06.682,943,0
5365,1965-06-07 23:48:28.416,2,1,27,0,270796,17,2017-01-27 23:29:59.500,1048,1
5367,1957-10-09 01:50:54.060,1,0,39,1,186527,0,2015-01-15 01:35:13.600,327,0
5369,1962-12-24 00:55:17.387,1,0,37,1,367933,7,2016-10-15 00:33:45.674,1084,0
5371,1951-01-02 08:37:31.819,2,0,37,1,315425,0,2016-12-02 00:42:29.176,1312,1
5375,1959-08-16 06:31:40.622,2,0,42,1,550770,42,2017-05-29 15:01:00.627,2318,1
5377,1954-11-12 18:54:03.739,1,1,10,1,267696,42,2017-05-13 02:26:21.294,520,0
5381,1965-02-10 08:03:17.946,1,1,9,1,62303,15,2016-12-19 06:45:46.757,200,0
5383,1954-01-29 21:14:41.736,2,1,10,1,195772,47,2017-08-31 21:42:06.604,888,0
5384,1953-05-06 20:16:59.456,2,1,19,1,256070,22,2017-03-18 05:41:10.844,752,1
5392,1957-12-29 19:29:20.024,2,1,7,1,350444,64,2017-09-30 09:09:59.119,1366,1
5395,1958-01-22 23:00:23.253,2,0,37,1,131187,0,2016-06-29 23:46:44.779,369,0
5396,1958-07-14 12:57:39.894,3,1,17,0,122917,53,2018-02-09 08:08:49.419,626,1
5397,1958-10-27 02:48:29.673,1,0,45,1,367915,11,2016-11-24 01:09:41.783,1892,1
5399,1956-05-23 15:18:52.010,1,0,37,1,355776,0,2016-02-01 03:35:06.263,1203,0
5400,1956-11-15 05:01:32.776,2,1,11,1,62710,39,2018-02-18 10:42:19.854,388,0
5402,1952-02-20 05:06:20.265,3,0,22,1,224595,21,2017-07-05 19:05:04.699,758,1
5403,1968-11-25 13:13:20.903,2,0,46,1,304935,21,2017-04-27 17:30:15.391,1099,0
5404,1955-04-02 10:52:35.110,3,1,18,1,255662,19,2016-10-05 06:33:19.805,660,1
5405,1960-04-11 20:27:57.306,1,0,43,1,230124,0,2015-05-25 19:56:02.680,930,0
5408,1957-01-07 14:55:10.987,2,0,44,1,197977,0,2015-07-03 03:40:10.332,653,0
5411,1951-03-23 05:17:23.048,2,0,33,1,62491,32,2018-03-17 07:04:04.301,788,0
5412,1956-12-07 18:38:10.182,2,1,3,1,261525,0,2016-03-27 05:29:56.763,589,0
5413,1957-02-17 22:11:23.435,2,1,13,1,285385,0,2015-12-24 18:30:46.985,1478,0
5414,1960-03-06 20:10:53.975,2,0,44,1,234117,0,2016-08-07 13:51:10.114,524,0
5417,1958-05-19 23:53:11.965,1,0,46,1,252290,12,2017-03-19 21:32:08.966,877,0
5418,1960-10-02 00:03:04.414,1,0,40,1,332709,9,2017-06-26 20:24:41.606,1189,0
5422,1956-12-24 07:25:02.888,2,0,29,1,136725,92,2017-11-09 04:14:16.935,1296,0
5423,1959-12-25 18:07:13.693,2,0,37,1,280778,76,2017-10-11 09:11:59.903,443,0
5424,1960-06-12 15:03:35.569,3,1,6,1,214443,3,2017-02-23 09:46:30.066,1011,0
5425,1960-02-11 04:55:39.120,1,0,8,1,374722,0,2016-10-25 10:08:24.216,1494,0
5426,1967-08-18 20:05:54.912,2,1,6,1,199947,0,2015-01-14 12:25:24.280,1377,0
5427,1965-06-24 14:31:03.685,3,1,10,0,259075,10,2017-02-10 10:47:45.488,1376,0
5428,1958-03-18 18:48:48.685,1,0,32,1,176648,0,2015-06-08 23:59:57.050,1247,0
5429,1955-01-17 06:19:31.159,2,0,33,1,374736,0,2016-05-05 20:11:25.984,1684,0
5430,1959-04-05 01:27:04.742,1,0,41,1,221861,35,2017-12-06 04:26:56.269,1734,0
5433,1955-05-21 08:40:01.662,2,1,8,1,241580,0,2016-06-10 05:05:10.210,826,0
5436,1952-07-25 14:02:07.215,3,0,46,1,315244,2,2016-12-04 12:09:14.874,1736,1
5438,1956-06-28 11:06:46.937,1,1,5,0,235183,3,2016-12-20 01:23:07.445,1705,0
5440,1948-08-25 02:03:16.460,2,0,35,1,115621,34,2017-12-26 12:51:34.380,210,0
5442,1950-06-07 05:30:58.062,1,0,41,1,362746,0,2015-06-24 16:22:07.487,1302,0
5446,1965-01-12 18:03:32.739,1,0,46,1,174706,0,2015-07-06 22:14:48.463,611,0
5447,1955-04-22 10:11:29.848,2,1,7,1,224630,46,2017-11-05 01:13:21.400,1219,0
5448,1963-05-22 03:50:59.377,1,1,5,1,269175,34,2018-01-16 01:22:52.361,1670,0
5450,1959-11-08 19:04:19.424,2,1,28,0,473785,31,2018-04-12 03:03:03.840,1680,0
5454,1963-06-13 00:29:40.433,1,1,7,0,196118,0,2016-08-01 05:02:29.964,627,0
5455,1958-01-27 10:32:47.014,3,0,30,1,319549,0,2016-02-25 11:09:46.211,820,1
5459,1960-07-26 00:22:44.223,1,0,30,1,274864,60,2017-07-25 04:38:00.179,620,0
5461,1957-02-16 14:10:18.934,1,0,46,1,257037,49,2018-10-06 13:23:02.259,985,0
5462,1953-06-04 16:53:03.326,2,0,46,1,331096,1,2016-12-27 06:04:15.575,1744,0
5463,1958-12-21 19:20:13.782,2,0,36,1,264767,0,2016-02-18 05:35:00.426,779,0
5464,1963-12-22 05:58:56.296,1,1,21,0,206575,54,2017-06-28 02:31:47.222,826,0
5465,1957-04-30 21:15:44.621,1,0,38,1,170154,0,2016-05-30 20:58:04.292,1387,0
5467,1958-03-13 16:58:51.483,2,1,4,1,186476,0,2016-01-22 16:16:08.301,1416,0
5469,1964-04-29 13:12:52.716,1,1,13,1,174720,0,2016-02-07 15:38:59.526,1176,0
5472,1955-06-04 23:04:56.241,2,0,37,1,283657,2,2017-02-06 12:54:12.871,1086,0
5474,1959-10-22 01:41:12.148,1,0,44,1,195021,5,2017-02-19 00:39:50.331,966,0
5477,1955-08-12 00:25:24.381,3,0,43,1,392286,0,2016-06-02 07:27:11.504,1381,1
5480,1952-09-07 11:54:54.205,1,1,17,1,326767,0,2016-11-30 18:15:52.917,849,0
5482,1956-09-26 14:44:38.185,3,0,34,1,226099,2,2017-04-04 20:40:52.707,423,0
5483,1960-08-27 12:16:25.865,2,1,8,1,325668,5,2017-07-21 17:55:25.323,1235,0
5485,1957-10-24 21:52:51.552,2,1,4,1,206880,0,2016-12-18 01:30:38.103,455,0
5488,1952-07-18 04:06:11.227,2,0,36,1,233827,61,2018-04-01 02:32:26.731,1289,1
5489,1955-06-25 20:23:43.681,2,1,7,0,395143,31,2018-07-01 23:42:43.655,2549,0
5491,1958-11-15 03:35:32.787,2,0,44,1,269843,48,2017-07-24 15:23:12.895,1173,0
5492,1964-09-20 04:46:33.770,1,0,39,1,496252,24,2017-03-14 07:16:40.383,2739,1
5493,1953-09-07 07:13:27.741,1,0,42,1,266723,27,2017-05-03 03:44:01.221,1353,1
5495,1955-03-25 14:14:56.794,1,0,38,1,483361,0,2014-10-05 14:48:23.238,1706,1
5498,1962-11-19 12:23:47.664,2,1,27,1,118212,0,2016-09-19 06:52:52.656,124,0
5500,1958-02-25 14:32:55.599,2,1,2,1,169928,0,2016-03-25 05:25:11.422,4546,1
5504,1957-02-17 15:18:57.948,1,0,45,1,398616,0,2016-10-16 20:43:28.281,1655,0
5505,1955-08-01 18:57:19.686,1,1,13,1,340815,32,2017-08-03 10:47:53.963,1479,0
5506,1957-07-12 22:46:50.708,3,1,16,0,151676,13,2017-06-27 10:32:22.241,181,0
5507,1955-12-17 18:58:44.222,2,1,9,0,270634,35,2017-09-26 12:32:40.280,1401,0
5512,1956-06-26 05:57:18.108,1,0,34,1,229056,12,2017-03-26 08:29:04.240,1229,0
5514,1952-04-10 02:34:50.997,1,1,14,1,485171,0,2016-07-23 07:37:15.424,1970,1
5520,1961-04-11 07:17:00.623,1,0,45,1,339720,10,2016-11-16 21:53:58.611,1400,0
5521,1956-08-26 03:24:08.651,1,1,26,1,346519,38,2017-10-21 01:15:19.551,1622,0
5523,1955-06-18 01:42:28.276,2,0,29,1,169191,0,2016-11-30 23:00:28.948,278,0
5525,1953-12-12 14:47:45.900,1,0,38,1,195930,20,2016-12-08 10:52:15.545,481,1
5526,1957-07-16 02:30:35.526,2,0,34,1,265666,0,2016-11-04 22:09:45.331,1414,0
5527,1961-01-05 04:45:54.151,2,0,42,1,306262,37,2017-12-01 23:23:20.056,1971,0
5529,1963-05-19 08:00:35.241,2,1,7,0,357620,1,2016-10-11 03:58:08.480,1921,0
5530,1958-12-26 21:10:33.938,1,0,40,1,360713,0,2015-03-27 02:49:25.436,578,0
5532,1959-06-05 13:09:27.337,2,1,13,0,84584,32,2018-03-30 04:24:04.589,1108,0
5534,1958-05-29 21:07:22.408,1,1,5,0,307742,0,2015-09-19 10:47:23.772,1388,1
5538,1959-10-11 00:14:23.611,1,1,2,0,376934,0,2015-09-23 17:14:46.753,2017,0
5539,1958-03-08 08:41:25.055,2,1,6,1,219538,0,2016-12-26 19:55:59.182,1294,0
5540,1966-02-28 13:29:33.646,2,1,7,1,287483,31,2018-06-13 01:22:58.547,1035,0
5541,1960-05-28 08:02:12.222,2,0,26,1,386740,35,2017-10-22 00:45:52.920,1043,0
5543,1953-03-03 12:40:31.328,1,0,8,1,269675,45,2017-06-25 06:04:22.389,649,0
5544,1959-03-17 18:40:44.852,2,1,3,1,215451,0,2016-07-01 21:55:05.901,744,0
5546,1951-06-02 09:17:53.390,2,0,35,1,232445,0,2016-10-01 20:36:34.985,1505,0
5548,1958-06-13 01:14:17.503,2,1,14,1,370274,32,2017-05-16 07:31:22.948,1566,0
5550,1953-03-02 16:46:20.806,2,1,6,1,240239,0,2016-06-28 06:06:14.872,653,0
5551,1958-12-14 04:26:48.188,2,1,10,1,160102,25,2017-03-14 07:48:18.326,993,0
5552,1956-04-01 13:22:43.212,3,0,42,1,307936,2,2017-01-22 18:55:13.410,1781,0
5553,1959-08-09 12:55:08.455,2,0,37,1,311283,0,2016-04-07 18:37:08.004,1741,0
5554,1956-11-02 12:35:38.356,2,0,42,1,247893,0,2015-01-31 02:16:05.424,561,0
5559,1960-01-19 05:09:24.421,2,1,3,1,192004,88,2017-09-25 22:45:25.735,791,0
5560,1956-09-11 21:32:48.150,2,0,44,1,464405,0,2015-10-19 01:42:35.462,2493,1
5563,1959-10-26 04:41:26.790,2,1,11,0,313966,0,2016-08-06 23:00:23.950,1315,0
5567,1957-01-27 18:18:37.884,2,1,12,1,289669,49,2017-10-04 10:25:12.125,593,0
5568,1960-07-19 10:42:48.575,1,1,22,0,264367,3,2016-11-15 09:53:42.701,1730,0
5569,1959-05-11 04:05:53.998,1,1,5,1,332424,0,2016-09-27 00:30:35.787,2240,1
5572,1953-03-28 10:11:59.981,1,1,5,1,254901,0,2016-06-09 18:11:39.910,1247,0
5573,1956-01-12 17:57:52.510,2,0,31,1,414334,33,2017-06-04 05:00:59.604,2163,1
5574,1958-07-10 08:54:55.023,1,1,3,1,271040,12,2016-12-17 23:13:42.223,487,0
5575,1959-10-08 22:09:20.335,2,1,19,1,283432,61,2017-09-18 22:39:29.778,1284,0
5576,1956-05-18 07:46:00.595,2,0,31,1,186122,0,2014-07-25 03:05:12.813,1036,0
5580,1963-05-09 01:33:20.904,3,0,45,1,257716,4,2017-03-19 18:40:13.886,780,0
5583,1951-08-13 06:07:28.758,1,0,40,1,258045,34,2017-11-26 22:45:17.769,553,0
5586,1969-11-24 07:52:28.721,2,0,44,1,264057,0,2016-01-14 20:54:38.609,409,0
5587,1953-04-02 17:19:46.358,1,0,33,1,316631,0,2015-06-08 15:34:45.136,951,1
5588,1955-06-26 23:38:17.497,1,0,40,1,195238,0,2015-11-19 19:31:01.423,258,0
5589,1954-12-10 18:13:49.282,2,1,8,1,262308,9,2016-09-29 11:15:01.435,7410,0
5592,1964-07-27 13:10:04.145,2,0,41,1,262633,37,2017-08-18 09:04:36.631,1187,0
5595,1962-05-02 12:47:01.286,2,0,5,1,160512,0,2016-04-12 09:04:36.967,324,0
5596,1958-02-27 19:23:58.483,2,0,42,1,355096,31,2017-08-16 14:16:12.770,811,0
5597,1960-03-29 19:35:26.199,3,0,46,1,99643,0,2015-05-22 23:06:17.481,582,0
5600,1958-06-06 08:32:06.899,2,0,47,1,289268,55,2017-05-14 01:52:52.578,1308,0
5605,1969-06-02 11:18:40.395,2,1,10,0,16423,0,2016-05-29 10:16:02.603,513,0
5606,1960-04-09 03:31:50.445,2,0,46,1,60290,39,2017-11-09 15:45:25.796,283,0
5610,1961-06-07 02:48:14.805,1,1,3,0,178669,0,2016-02-17 15:56:52.999,922,0
5612,1964-10-14 16:04:22.511,3,0,46,1,304222,0,2015-11-12 16:01:21.125,1557,0
5616,1967-01-01 18:10:28.652,2,0,40,1,231131,32,2017-08-17 20:47:08.619,964,0
5619,1956-06-23 20:42:42.363,1,0,35,1,381601,0,2016-01-17 02:57:39.000,1059,0
5620,1958-09-05 04:33:26.447,3,0,38,1,228978,0,2016-08-01 08:23:53.441,828,0
5621,1962-07-17 22:12:07.513,1,0,37,1,230692,0,2015-10-11 09:34:49.481,1100,0
5622,1965-01-22 19:44:27.103,2,0,4,1,304969,43,2017-09-22 08:29:15.712,1080,0
5623,1952-06-26 17:11:20.089,1,0,26,1,90340,21,2017-09-11 09:16:49.393,548,0
5625,1959-09-20 17:58:04.256,3,1,5,1,202514,46,2017-08-06 22:04:32.343,693,0
5626,1958-04-22 06:18:58.899,2,0,44,1,269965,9,2017-03-07 22:24:48.250,963,0
5627,1965-03-21 01:59:00.139,2,0,41,1,365102,0,2016-11-28 05:57:21.487,10785,0
5628,1955-12-11 21:19:36.291,1,0,40,1,302780,0,2016-08-19 15:36:54.150,981,0
5629,1959-03-26 12:35:35.003,2,0,42,1,147428,30,2017-10-15 11:04:01.263,311,0
5630,1961-10-23 03:28:15.922,1,1,9,1,301426,34,2018-02-17 10:36:35.257,1532,0
5633,1962-08-11 22:14:45.874,1,1,8,1,281722,0,2016-05-10 07:30:41.493,1371,0
5635,1962-08-13 11:35:24.003,2,1,11,1,295542,0,2016-10-20 09:25:09.690,1401,0
5636,1965-02-01 14:45:52.083,2,1,9,0,304592,0,2014-09-13 17:37:36.341,1804,1
5637,1957-12-07 03:05:20.070,2,1,16,1,240918,1,2017-06-22 02:04:08.399,1111,0
5638,1962-01-12 14:38:20.889,3,0,36,1,232431,0,2016-11-02 20:42:51.121,699,0
5642,1954-10-01 12:35:51.462,2,1,14,0,454929,0,2016-03-26 17:42:41.976,2215,1
5644,1952-03-17 01:35:45.770,1,0,38,1,491362,0,2016-02-13 11:10:08.519,2217,1
5646,1955-03-12 00:14:06.126,2,0,40,1,115941,38,2017-12-02 22:14:52.418,1155,0
5647,1956-10-05 02:22:42.225,2,0,46,1,266137,10,2016-11-06 12:46:19.026,681,0
5649,1954-07-11 16:18:51.782,2,0,44,1,171161,0,2016-05-24 06:15:26.700,419,0
5650,1954-08-17 15:05:30.221,2,0,36,1,217969,0,2016-04-06 19:19:06.659,582,0
5651,1958-09-02 15:11:26.991,2,1,17,0,292743,14,2016-11-19 15:00:37.288,721,0
5652,1963-09-10 08:50:28.516,1,0,30,1,262853,13,2016-11-07 19:56:44.293,509,0
5653,1957-02-17 00:45:20.262,3,1,15,1,282674,0,2016-10-06 20:25:56.112,1256,1
5654,1960-02-01 23:21:49.264,1,1,13,0,299193,31,2018-05-14 23:10:18.947,1161,0
5655,1961-08-04 17:31:34.760,2,1,12,1,214597,30,2017-10-24 02:45:42.319,966,0
5656,1954-09-01 10:52:48.631,1,1,9,1,457274,35,2017-12-27 21:53:53.684,1259,0
5657,1952-01-18 14:28:11.371,2,0,27,1,213415,34,2017-10-06 10:25:43.255,953,0
5658,1954-09-19 06:47:40.057,1,0,45,1,246900,0,2016-01-21 05:24:40.497,1318,0
5660,1957-12-15 00:56:42.294,2,1,12,1,207233,21,2017-02-16 15:45:41.357,832,1
5661,1955-04-12 00:16:07.909,1,0,13,1,409246,32,2018-06-22 22:37:22.304,1093,0
5664,1958-12-14 01:46:59.818,2,0,41,1,340475,0,2015-04-19 16:59:16.103,1956,0
5665,1955-06-24 16:28:27.342,3,1,12,1,478379,0,2016-05-08 02:23:24.100,2150,1
5666,1951-09-16 20:52:19.521,1,0,45,1,346113,0,2016-06-09 07:40:49.499,2023,1
5670,1952-07-15 23:51:06.250,2,0,31,1,430242,0,2016-07-18 07:44:33.145,2037,1
5671,1961-01-05 23:46:31.410,3,0,31,1,423422,0,2016-05-01 05:33:41.079,1947,1
5672,1952-06-14 16:12:24.726,1,0,42,1,325853,0,2015-12-03 10:17:57.330,2064,1
5673,1960-01-29 10:59:28.360,1,1,12,0,240311,27,2017-04-16 06:01:21.752,747,1
5675,1961-01-15 08:31:44.917,1,1,14,0,289175,4,2017-02-25 11:00:44.993,1486,0
5676,1959-04-13 08:56:48.643,2,1,17,1,337086,0,2015-05-01 23:42:43.511,1365,0
5677,1959-01-10 07:38:38.559,1,0,41,1,301540,36,2017-11-20 11:39:49.081,897,0
5679,1957-01-04 17:20:45.329,2,0,34,1,463959,0,2016-02-13 22:31:31.251,1479,1
5682,1964-07-30 03:48:18.438,1,1,14,0,344361,35,2017-06-26 05:22:19.797,2013,0
5683,1963-11-23 15:41:31.864,2,1,11,1,397980,9,2017-07-24 00:17:12.752,2069,0
5685,1968-03-03 04:46:47.523,2,0,37,1,400288,0,2016-04-28 19:22:26.542,1991,0
5686,1953-09-13 19:38:39.701,2,0,35,1,219477,36,2017-07-14 11:01:16.326,460,0
5687,1946-11-28 13:23:43.268,1,1,8,0,215612,0,2015-01-10 14:38:40.736,765,1
5689,1958-06-20 17:53:34.341,1,0,34,1,380301,58,2017-12-06 18:24:50.391,1597,0
5690,1949-08-14 07:52:32.784,2,1,14,1,366594,28,2016-12-13 00:16:51.285,1818,1
5692,1964-05-24 17:51:01.825,2,0,46,1,250374,10,2017-05-18 13:33:32.597,1501,0
5693,1955-05-02 04:14:26.159,2,0,43,1,253631,36,2017-07-26 17:31:28.613,1212,0
5695,1961-09-04 15:30:24.007,2,0,39,1,275109,0,2016-01-27 03:03:50.481,1450,0
5696,1958-06-06 22:12:35.576,3,0,43,1,359436,0,2016-02-25 04:49:47.777,1854,0
5697,1956-02-20 20:39:31.621,2,0,43,1,312103,0,2016-08-23 19:33:07.130,1390,1
5698,1961-05-14 11:21:55.562,2,1,9,1,87581,34,2017-11-11 22:56:31.417,179,0
5699,1966-02-09 18:57:00.631,3,0,38,1,208129,83,2017-09-29 14:25:11.919,832,0
5702,1956-04-19 06:44:25.326,3,1,17,1,172197,30,2017-08-05 00:33:57.688,165,1
5704,1957-09-08 18:52:56.219,2,0,41,1,276013,0,2016-11-18 14:02:07.828,1851,0
5705,1960-09-21 08:59:17.235,2,1,16,0,150479,45,2017-07-01 03:49:08.485,651,0
5710,1961-06-24 18:12:27.325,2,1,12,1,119910,43,2018-01-05 07:43:14.497,453,0
5711,1963-03-16 00:14:30.629,3,0,44,1,206447,0,2016-06-08 14:58:10.267,819,1
5712,1959-10-29 19:18:28.007,2,0,46,1,327716,0,2015-11-24 23:23:17.121,1258,0
5713,1952-11-21 20:21:12.244,2,1,11,0,263526,30,2017-05-07 20:23:27.377,712,1
5717,1961-10-18 23:31:31.177,3,1,4,1,288921,31,2017-09-21 04:04:46.218,1415,0
5719,1955-02-07 05:54:04.417,3,0,40,1,278883,17,2016-10-27 17:34:49.003,932,1
5720,1961-08-20 19:10:07.627,2,1,5,1,101558,57,2017-08-06 22:16:15.457,671,0
5721,1958-12-15 21:57:05.811,1,0,44,1,373237,2,2016-10-24 09:13:55.855,1799,0
5722,1947-03-18 12:58:06.390,1,1,5,1,436563,0,2016-04-07 11:20:59.326,2228,1
5723,1959-07-24 17:48:35.205,2,0,43,1,312189,30,2017-08-17 14:32:11.763,1655,1
5724,1951-09-11 17:06:37.085,1,1,4,0,148244,0,2015-12-04 07:56:17.425,239,0
5727,1968-04-10 11:18:49.666,1,1,7,1,240721,0,2016-09-02 01:44:22.731,684,0
5728,1958-07-12 17:06:20.474,3,1,3,1,183086,3,2017-06-05 13:58:41.487,1161,0
5732,1954-01-03 00:54:22.960,2,0,37,1,222416,38,2017-12-04 03:14:58.155,558,0
5733,1950-04-26 18:02:27.133,2,0,38,1,128121,67,2017-09-05 17:28:48.229,722,0
5735,1965-01-19 00:16:07.162,2,1,18,1,146722,0,2016-08-13 04:43:29.034,372,0
5738,1944-10-01 17:20:40.608,1,1,13,1,437808,41,2017-11-26 01:01:11.861,2076,1
5739,1954-11-16 04:28:32.586,2,0,29,1,300132,8,2017-07-26 20:49:40.944,1294,0
5741,1962-12-02 23:39:14.657,2,1,2,1,157270,14,2017-02-13 06:00:49.297,388,0
5742,1958-04-14 12:10:27.020,1,1,19,1,237362,19,2017-04-21 17:32:58.628,1144,0
5743,1961-07-16 10:05:02.684,2,0,30,1,-61782,0,2015-12-07 12:23:15.468,408,0
5744,1961-05-07 12:03:57.401,1,0,47,1,316339,44,2017-12-14 20:44:54.291,1054,0
5745,1958-03-18 04:48:04.131,1,1,15,1,385349,0,2015-12-12 03:28:54.435,902,0
5746,1956-12-23 18:02:49.172,1,1,15,1,198837,9,2017-05-17 07:20:00.479,527,0
5747,1960-02-04 13:48:26.754,3,0,30,1,192584,0,2014-08-31 14:27:42.687,224,0
5749,1951-06-12 00:47:13.211,2,0,44,1,272011,0,2015-04-15 03:14:45.353,1025,0
5751,1957-06-07 22:52:20.433,2,1,14,0,269997,43,2017-12-24 05:57:44.089,1764,0
5753,1955-07-20 20:31:43.125,1,1,12,1,293287,36,2017-09-23 21:49:43.405,1727,0
5754,1955-03-26 17:43:34.625,2,0,40,1,217845,0,2012-05-13 10:51:45.818,379,0
5757,1953-06-23 07:07:40.446,3,1,7,1,212765,34,2017-07-12 04:07:17.611,607,1
5760,1960-08-10 06:31:43.887,3,1,20,1,231050,0,2016-03-10 13:32:40.294,263,0
5762,1956-08-26 11:47:00.544,2,0,41,1,262531,58,2018-07-13 05:36:42.100,1405,0
5763,1960-12-14 19:39:20.661,2,1,2,1,283773,12,2017-04-04 09:10:53.279,1267,0
5764,1960-05-11 18:27:54.264,2,1,6,0,315751,32,2017-07-25 09:12:37.282,1801,0
